,0,1,2,3,4,5,6,7,8,9
6301,44,-2,88,0,44,0,44,44,0,1
6302,42,-1,77,-3,42,-5,36,36,0,1
6303,56,3,79,0,16,0,23,63,40,4
6304,37,0,104,0,18,-2,67,86,18,1
6305,37,0,81,-4,28,0,44,52,8,1
6306,43,-3,77,0,42,-19,34,35,2,1
6307,37,-2,82,0,36,-28,45,46,2,1
6308,37,0,80,0,10,6,43,70,26,1
6309,37,5,80,1,-2,0,43,83,40,1
6310,56,0,76,0,-14,9,20,92,72,4
6311,48,0,109,-1,46,0,61,62,2,1
6312,56,0,92,8,-2,0,36,95,58,4
6313,56,-1,97,0,54,-3,41,42,2,1
6314,37,0,75,0,24,30,38,52,14,1
6315,76,-2,81,-1,-42,-5,5,125,120,5
6316,46,0,88,-4,44,-22,43,44,2,1
6317,43,0,82,0,42,-15,39,41,2,1
6318,55,-2,86,0,54,-12,30,32,2,1
6319,49,0,88,0,46,-21,39,41,2,1
6320,45,2,84,0,44,0,38,40,2,1
6321,41,-1,76,0,38,-18,35,37,2,1
6322,37,0,80,0,18,-26,43,62,18,1
6323,39,-3,81,0,38,0,42,43,0,1
6324,43,0,76,0,44,25,32,32,0,1
6325,39,-2,76,-2,38,0,36,37,0,1
6326,56,0,95,0,52,4,39,43,4,4
6327,44,0,80,2,42,-30,36,39,2,1
6328,46,0,79,0,44,-19,34,35,2,1
6329,80,1,84,0,-36,0,4,121,116,5
6330,46,4,79,4,46,2,33,32,0,1
6331,46,0,79,1,46,12,33,32,0,1
6332,37,0,104,0,26,-1,67,78,12,1
6333,47,1,93,0,46,0,47,47,0,1
6334,37,0,78,0,2,7,42,75,34,1
6335,55,0,82,0,-38,-23,26,121,94,4
6336,52,3,86,7,52,0,34,35,0,1
6337,53,3,79,0,54,23,26,24,0,1
6338,53,0,86,0,52,-6,33,35,2,1
6339,55,0,95,-1,44,21,40,51,12,4
6340,56,-3,95,0,42,0,40,54,14,4
6341,45,0,93,0,44,-17,48,50,2,1
6342,44,0,77,4,44,3,34,34,0,1
6343,37,0,79,7,2,12,42,76,34,1
6344,37,0,106,0,26,-4,69,80,12,1
6345,56,0,97,-4,46,-17,41,51,10,4
6346,54,0,78,-4,54,0,24,24,0,1
6347,46,0,89,8,46,0,43,42,0,1
6348,37,0,95,0,8,-10,58,87,30,1
6349,43,-1,77,0,44,23,34,34,0,1
6350,37,0,97,0,34,16,60,64,4,1
6351,55,0,79,0,54,-4,23,24,2,1
6352,43,2,85,0,42,0,42,44,2,1
6353,53,0,103,0,52,-17,50,51,2,1
6354,50,0,77,8,50,0,27,28,0,1
6355,55,0,95,-1,44,-2,40,51,12,4
6356,56,0,78,6,-22,0,22,101,80,4
6357,50,0,79,5,50,0,28,30,2,1
6358,43,-3,81,0,42,0,38,40,2,1
6359,56,-1,77,8,0,0,21,77,56,4
6360,37,0,82,0,36,10,45,46,0,1
6361,85,0,88,0,2,20,3,86,82,5
6362,49,2,80,0,50,17,31,31,0,1
6363,44,-1,91,-3,44,0,47,47,0,1
6364,50,4,86,0,50,0,35,37,2,1
6365,50,1,88,0,50,0,38,39,2,1
6366,45,0,86,-7,46,12,41,40,0,1
6367,45,0,76,0,46,17,30,29,0,1
6368,49,0,81,4,50,29,33,32,0,1
6369,39,-1,110,0,38,0,71,71,0,1
6370,41,-1,77,0,42,8,37,36,0,1
6371,37,0,80,-7,36,0,43,44,2,1
6372,55,-1,77,0,28,13,22,49,26,4
6373,45,0,90,0,46,16,44,43,0,1
6374,50,-5,84,0,50,0,33,35,2,1
6375,46,3,86,0,44,-28,40,42,2,1
6376,53,3,83,0,54,1,29,28,0,1
6377,37,0,108,3,36,0,71,71,0,1
6378,40,0,109,6,38,0,69,71,2,1
6379,82,736,106,-3,34,-16,24,72,48,6
6380,53,0,83,0,52,-19,30,32,2,1
6381,50,0,96,0,50,0,46,47,0,1
6382,55,0,77,0,12,-16,22,65,42,4
6383,37,0,77,0,36,4,40,41,0,1
6384,37,0,100,0,34,-13,64,67,4,1
6385,37,0,106,-1,38,18,68,67,0,1
6386,38,0,90,0,38,4,52,51,0,1
6387,41,0,79,0,42,11,38,38,0,1
6388,53,0,81,0,54,10,28,27,0,1
6389,37,0,78,0,0,-27,42,78,36,1
6390,56,0,77,0,-18,17,21,95,74,4
6391,56,0,97,0,52,18,41,46,4,4
6392,82,0,86,2,-6,1,4,94,90,5
6393,45,1,76,7,44,0,32,32,0,1
6394,55,0,97,0,52,24,41,45,4,4
6395,56,0,96,0,42,19,40,55,14,4
6396,56,0,95,0,50,-20,40,46,6,4
6397,53,0,86,0,52,-13,33,35,2,1
6398,37,0,80,-3,24,0,43,57,14,1
6399,56,4,99,2,46,0,43,52,10,4
6400,45,-5,76,0,46,10,31,30,0,1
6401,44,0,77,0,44,13,34,34,0,1
6402,56,0,96,2,56,5,40,39,0,1
6403,39,-2,91,0,6,12,52,86,34,1
6404,37,0,79,0,16,0,42,63,22,1
6405,37,0,77,0,34,4,41,44,2,1
6406,51,0,85,0,52,5,34,33,0,1
6407,57,3,83,4,56,0,25,26,0,1
6408,38,1,76,0,38,10,38,37,0,1
6409,37,0,78,5,16,0,41,63,22,1
6410,43,0,89,3,42,0,46,48,2,1
6411,55,0,93,0,16,-17,38,78,40,4
6412,55,0,77,0,10,14,22,67,46,4
6413,43,0,89,0,42,-2,46,48,2,1
6414,41,2,83,0,42,1,41,41,0,1
6415,41,0,83,-1,38,-3,42,44,2,1
6416,103,1,104,6,70,0,1,35,34,5
6417,41,0,88,3,38,-8,47,49,2,1
6418,56,3,82,0,54,-19,26,28,2,1
6419,41,0,83,5,42,22,42,41,0,1
6420,57,0,88,7,56,0,32,31,0,1
6421,85,0,88,0,0,-16,3,88,86,5
6422,55,0,98,0,54,24,42,44,2,1
6423,45,1,81,-6,44,0,36,37,0,1
6424,51,2,79,0,50,0,28,30,2,1
6425,56,0,95,0,46,7,40,49,10,4
6426,44,0,89,0,42,-22,45,48,2,1
6427,105,-2,108,0,70,0,3,38,36,5
6428,44,0,89,0,42,-15,45,48,2,1
6429,56,0,77,0,20,1,22,57,36,4
6430,48,-5,81,0,46,-8,33,35,2,1
6431,41,0,77,0,42,22,36,36,0,1
6432,51,0,83,5,50,-4,32,33,2,1
6433,37,0,77,1,20,-6,40,56,16,1
6434,37,0,104,-5,18,0,67,86,18,1
6435,55,0,77,0,18,-25,22,59,38,4
6436,82,0,86,0,-12,-8,3,99,96,5
6437,50,0,83,-3,50,-4,33,33,0,1
6438,37,0,78,0,20,-25,42,57,16,1
6439,37,0,76,-3,26,0,39,50,12,1
6440,55,0,79,0,24,1,23,55,32,4
6441,49,-2,88,0,50,11,39,39,0,1
6442,46,0,107,0,44,-30,61,63,2,1
6443,42,5,78,0,42,1,37,37,0,1
6444,39,0,77,-5,38,0,38,38,0,1
6445,37,0,76,-6,36,0,40,40,0,1
6446,55,0,93,0,38,0,37,54,16,4
6447,45,5,86,-1,44,0,40,42,2,1
6448,51,0,87,0,52,22,36,35,0,1
6449,56,3,86,0,56,26,31,30,0,1
6450,56,0,79,4,6,0,23,74,50,4
6451,55,0,97,-1,52,-1,41,45,4,4
6452,44,-1,83,0,44,0,40,39,0,1
6453,41,1,77,0,42,7,36,35,0,1
6454,45,0,74,3,44,0,29,30,2,1
6455,48,0,81,0,50,30,33,32,0,1
6456,85,3,88,0,0,0,3,88,84,5
6457,43,0,85,1,44,8,42,41,0,1
6458,49,0,87,0,50,10,38,38,0,1
6459,82,0,85,0,-6,12,3,93,90,5
6460,38,0,90,0,38,5,52,51,0,1
6461,37,5,98,0,34,0,61,64,4,1
6462,45,0,81,0,44,-4,35,37,2,1
6463,57,-5,86,0,56,0,29,29,0,1
6464,56,5,95,0,52,0,40,44,4,4
6465,45,1,79,0,44,0,34,35,2,1
6466,42,4,76,0,42,0,34,35,2,1
6467,45,0,82,6,44,0,37,38,0,1
6468,47,0,78,-4,46,0,31,32,0,1
6469,37,3,76,0,36,7,39,39,0,1
6470,37,0,78,-2,20,-4,42,57,16,1
6471,41,-2,76,-2,42,19,35,35,0,1
6472,41,-2,106,0,38,-9,65,67,2,1
6473,54,0,108,2,54,0,54,54,0,1
6474,56,-5,95,0,54,0,40,41,2,1
6475,37,0,79,0,8,-12,42,71,28,1
6476,51,0,91,0,52,23,40,39,0,1
6477,37,0,77,0,24,-9,40,54,14,1
6478,62,0,109,0,62,4,47,47,0,1
6479,55,-2,95,0,50,0,40,46,6,4
6480,49,1,84,0,50,5,35,35,0,1
6481,37,0,83,0,28,12,46,54,8,1
6482,47,4,77,0,46,0,29,30,0,1
6483,37,5,76,0,28,5,39,47,8,1
6484,37,0,76,-4,28,-3,39,47,8,1
6485,49,5,106,0,46,-3,58,60,2,1
6486,44,-2,76,0,44,0,31,32,0,1
6487,53,1,88,0,52,-8,35,36,2,1
6488,56,0,81,-2,56,11,25,24,0,1
6489,37,0,78,-1,2,7,41,75,34,1
6490,37,0,106,3,30,6,68,75,6,1
6491,56,0,108,0,54,-5,52,53,2,1
6492,50,-3,77,0,50,0,28,28,0,1
6493,37,0,78,0,16,7,42,63,22,1
6494,42,0,89,3,42,0,47,48,2,1
6495,43,1,84,0,42,0,41,43,2,1
6496,55,0,98,-1,46,-15,42,51,8,4
6497,38,5,76,0,36,-27,37,39,2,1
6498,55,0,82,0,-22,8,26,105,78,4
6499,56,0,95,0,44,6,40,51,12,4
6500,55,1,72,-4,0,0,17,72,56,4
6501,42,-2,81,0,42,0,39,40,0,1
6502,41,-2,81,0,42,12,40,39,0,1
6503,83,0,86,0,-6,-17,3,94,90,5
6504,37,-5,79,0,20,0,42,58,16,1
6505,37,0,79,0,28,28,43,51,8,1
6506,48,-5,87,0,46,-4,39,41,2,1
6507,41,0,86,-1,38,-3,46,48,2,1
6508,53,3,79,0,54,3,25,24,0,1
6509,77,1,81,0,-40,0,4,123,118,5
6510,52,0,88,4,52,0,37,37,0,1
6511,53,0,85,0,54,0,32,31,0,1
6512,66,0,109,0,64,-5,43,45,2,1
6513,46,0,86,0,46,1,41,40,0,1
6514,55,0,96,0,50,2,41,47,6,4
6515,44,0,82,-4,44,-1,38,38,0,1
6516,43,-1,77,-3,42,-5,34,35,2,1
6517,37,0,75,0,26,-3,38,49,12,1
6518,81,0,84,0,-22,-6,3,108,104,5
6519,37,0,96,0,18,-30,59,78,18,1
6520,41,-3,78,0,42,2,37,37,0,1
6521,56,0,95,0,52,28,40,44,4,4
6522,56,0,77,0,46,-3,22,31,10,4
6523,55,-4,81,0,-6,6,25,88,64,4
6524,42,0,86,2,42,0,44,45,2,1
6525,55,0,81,-6,54,0,26,26,0,1
6526,56,0,95,-1,54,0,40,41,2,1
6527,44,0,97,1,44,12,53,53,0,1
6528,45,0,102,0,44,-3,57,58,2,1
6529,41,0,77,1,42,17,36,36,0,1
6530,37,0,77,0,16,-4,41,62,22,1
6531,55,1,93,0,54,0,37,39,2,1
6532,49,-1,77,0,50,6,28,28,0,1
6533,38,2,92,0,26,7,54,66,12,1
6534,37,0,76,0,24,-30,40,53,14,1
6535,56,0,77,0,-12,15,21,90,68,4
6536,55,-1,96,0,54,-6,41,42,2,1
6537,41,1,75,0,42,9,34,34,0,1
6538,40,3,97,0,38,0,56,58,2,1
6539,41,0,82,-3,38,0,41,43,2,1
6540,48,0,77,0,46,-7,28,30,2,1
6541,42,-1,85,0,42,0,43,44,0,1
6542,56,0,95,0,46,27,40,49,10,4
6543,55,0,76,0,-14,13,21,92,70,4
6544,43,0,86,3,42,-21,43,45,2,1
6545,56,0,92,0,50,8,36,43,6,4
6546,48,0,88,1,46,-1,40,42,2,1
6547,55,0,79,-2,6,-7,23,74,50,4
6548,37,0,78,-5,16,0,41,63,22,1
6549,37,0,103,0,30,-11,66,72,6,1
6550,53,2,86,0,54,22,33,32,0,1
6551,56,5,81,0,54,-11,25,27,2,1
6552,49,-3,107,0,50,0,58,58,0,1
6553,45,0,81,-2,44,-5,36,37,2,1
6554,57,-4,87,0,56,0,30,30,0,1
6555,55,0,93,0,46,-1,37,46,8,4
6556,45,0,83,0,46,6,38,37,0,1
6557,51,0,91,0,52,0,40,39,0,1
6558,51,-1,90,0,50,-11,39,41,2,1
6559,104,3,106,4,70,0,1,36,34,5
6560,55,0,77,6,-18,0,21,95,74,4
6561,55,-5,99,0,50,0,44,50,6,4
6562,37,0,80,0,30,-18,43,49,6,1
6563,49,0,77,0,50,26,28,28,0,1
6564,55,0,83,2,-30,4,27,114,86,4
6565,49,0,107,0,50,8,58,58,0,1
6566,56,0,78,0,16,-6,22,63,40,4
6567,45,1,86,2,44,0,41,42,2,1
6568,49,1,88,0,50,5,39,39,0,1
6569,55,0,81,-4,54,-3,25,26,2,1
6570,46,3,106,0,46,6,60,60,0,1
6571,41,0,82,-5,42,5,41,41,0,1
6572,55,0,95,-2,54,-3,40,41,2,1
6573,80,3,84,0,-38,0,4,123,118,5
6574,43,-5,83,0,42,-1,40,41,2,1
6575,54,0,77,-6,54,0,23,23,0,1
6576,41,0,81,0,42,23,40,39,0,1
6577,41,-2,82,0,38,-9,41,43,2,1
6578,37,0,105,1,18,0,68,87,20,1
6579,37,0,76,0,20,-25,39,55,16,1
6580,48,0,88,5,46,0,39,41,2,1
6581,43,-2,75,0,44,22,32,31,0,1
6582,56,0,97,0,44,-15,41,53,12,4
6583,49,-1,85,0,46,-23,36,39,2,1
6584,37,0,77,6,34,-9,40,43,2,1
6585,44,0,75,-1,44,10,31,31,0,1
6586,50,-4,86,2,50,0,36,37,0,1
6587,53,-5,86,0,54,3,33,32,0,1
6588,45,-1,86,0,46,16,41,40,0,1
6589,38,-4,79,-2,38,0,41,40,0,1
6590,43,3,76,0,44,31,32,32,0,1
6591,39,0,79,-2,38,0,40,40,0,1
6592,37,0,76,0,34,25,39,42,4,1
6593,44,5,85,0,44,13,41,41,0,1
6594,37,0,82,0,-4,0,45,87,42,1
6595,84,0,88,-1,6,-3,5,83,78,5
6596,56,2,97,0,54,3,40,42,2,1
6597,55,0,79,0,10,26,23,68,46,4
6598,37,0,76,0,24,27,40,53,14,1
6599,37,0,107,0,36,0,70,71,0,1
6600,41,0,76,-1,38,-10,35,37,2,1
6601,51,0,78,0,50,-14,27,29,2,1
6602,51,0,86,-3,50,-3,36,37,2,1
6603,45,-3,85,0,44,-14,40,41,2,1
6604,41,1,80,0,38,-6,39,41,2,1
6605,46,3,81,0,44,-24,35,37,2,1
6606,37,1,80,0,20,18,43,59,16,1
6607,52,-3,86,0,52,-2,33,34,0,1
6608,53,0,81,6,54,13,28,26,0,1
6609,44,0,79,0,44,0,35,35,0,1
6610,37,0,105,0,30,-1,68,74,6,1
6611,44,4,76,0,44,13,32,32,0,1
6612,37,5,104,0,24,1,66,80,14,1
6613,46,1,86,0,46,10,40,39,0,1
6614,37,-1,78,-2,16,0,41,63,22,1
6615,51,-4,77,0,52,0,26,26,0,1
6616,37,0,83,0,-2,-4,47,86,40,1
6617,37,0,78,6,36,23,41,42,0,1
6618,56,3,91,0,56,4,35,34,0,1
6619,47,5,85,0,46,0,38,39,0,1
6620,41,5,76,0,42,14,35,35,0,1
6621,37,0,80,0,10,16,43,70,26,1
6622,53,3,84,0,52,-16,32,33,2,1
6623,48,-1,87,0,46,0,39,41,2,1
6624,44,0,81,0,42,-16,38,40,2,1
6625,37,0,76,0,34,-30,39,42,4,1
6626,46,4,77,0,44,-8,32,34,2,1
6627,37,1,79,0,36,-8,41,43,2,1
6628,48,1,80,-3,46,0,32,34,2,1
6629,48,0,83,-2,46,-3,35,37,2,1
6630,41,0,77,0,42,9,37,36,0,1
6631,71,-12,76,-14,-40,6,4,117,112,5
6632,50,0,88,-2,50,0,38,39,0,1
6633,37,0,75,0,30,-4,38,44,6,1
6634,53,1,80,0,54,3,27,26,0,1
6635,37,0,77,0,10,0,40,66,26,1
6636,45,-1,77,0,44,-3,32,34,2,1
6637,56,-3,97,0,44,2,41,53,12,4
6638,37,0,103,-5,18,0,66,85,20,1
6639,56,0,80,0,24,27,24,57,32,4
6640,37,-1,108,0,36,0,71,72,0,1
6641,56,3,95,0,54,0,39,41,2,1
6642,43,0,90,5,42,0,46,48,2,1
6643,54,0,87,6,54,0,33,33,0,1
6644,38,2,83,0,38,-1,44,44,0,1
6645,104,-3,105,0,72,5,1,33,32,5
6646,76,4,80,3,-42,0,4,124,120,5
6647,37,0,83,1,8,0,47,75,28,1
6648,45,0,83,2,44,-7,37,39,2,1
6649,53,0,86,-2,52,-14,33,35,2,1
6650,44,0,81,8,44,9,38,37,0,1
6651,37,0,103,0,20,7,66,82,16,1
6652,38,0,93,8,28,13,55,64,10,1
6653,56,0,82,0,56,16,26,25,0,1
6654,41,0,83,0,42,18,42,42,0,1
6655,46,2,81,0,46,1,35,34,0,1
6656,49,-2,79,-1,50,0,30,30,0,1
6657,55,4,83,-3,54,0,29,29,0,1
6658,37,0,76,0,36,-6,39,40,0,1
6659,56,-2,96,0,56,0,40,39,0,1
6660,37,-4,83,0,36,0,46,47,0,1
6661,46,2,80,0,46,0,34,34,0,1
6662,56,1,86,0,56,15,30,29,0,1
6663,44,0,88,0,42,-24,44,46,2,1
6664,49,0,86,0,46,-9,38,40,2,1
6665,55,0,76,12,-22,0,21,99,78,4
6666,46,0,80,0,46,6,34,34,0,1
6667,37,0,76,3,24,-10,39,52,14,1
6668,37,0,76,4,28,0,39,48,8,1
6669,37,0,77,0,26,-25,40,51,10,1
6670,40,5,83,0,38,0,43,44,2,1
6671,49,-2,79,0,46,-17,31,33,2,1
6672,37,0,98,-3,30,0,61,67,6,1
6673,79,0,83,-2,-40,0,4,125,120,5
6674,56,0,96,-5,52,0,40,44,4,4
6675,36,-4,76,0,36,0,40,40,0,1
6676,55,-2,77,0,34,0,22,44,22,4
6677,55,4,81,2,54,0,25,26,2,1
6678,56,0,79,0,16,5,23,63,40,4
6679,55,-1,98,0,38,-6,42,59,16,4
6680,55,5,78,0,54,0,23,24,0,1
6681,41,0,76,0,42,13,35,35,0,1
6682,50,3,86,0,50,0,36,37,0,1
6683,43,0,95,-1,44,11,52,51,0,1
6684,56,4,95,0,46,-1,40,49,10,4
6685,37,-1,77,0,36,-13,40,41,2,1
6686,56,0,95,0,54,2,40,41,2,1
6687,56,0,96,-6,54,0,40,42,2,1
6688,37,0,76,0,24,1,40,53,14,1
6689,42,0,75,-1,42,-1,33,34,0,1
6690,48,1,77,0,46,0,28,30,2,1
6691,39,3,97,0,38,0,58,58,0,1
6692,37,0,106,0,36,6,69,69,0,1
6693,52,-2,81,0,52,-2,28,29,0,1
6694,49,1,86,0,50,31,38,37,0,1
6695,37,0,75,0,26,-11,38,49,12,1
6696,39,3,80,5,38,0,41,41,0,1
6697,45,-1,74,0,44,0,29,30,2,1
6698,51,-2,86,0,50,-9,36,37,2,1
6699,46,0,81,0,44,-19,35,37,2,1
6700,37,0,77,0,-20,-6,41,98,58,1
6701,57,-4,91,0,56,0,34,34,0,1
6702,45,0,82,4,44,0,37,38,2,1
6703,50,1,84,0,50,0,35,35,0,1
6704,45,0,88,0,44,-13,42,44,2,1
6705,37,0,76,3,26,0,40,50,10,1
6706,37,0,75,0,30,25,38,44,6,1
6707,56,1,91,0,56,13,35,34,0,1
6708,71,2,75,1,-42,-14,4,119,114,5
6709,47,1,78,-3,46,0,31,32,0,1
6710,37,0,99,-2,28,-4,61,70,8,1
6711,37,0,103,-1,20,0,66,82,16,1
6712,37,0,78,0,6,12,41,73,32,1
6713,53,0,104,0,54,14,51,49,0,1
6714,55,0,96,-1,42,-1,41,55,14,4
6715,83,-2,86,-1,-4,0,3,92,88,5
6716,43,1,96,0,42,4,53,55,2,1
6717,83,0,86,0,-4,13,3,92,88,5
6718,37,0,82,0,-2,24,45,85,40,1
6719,49,0,88,0,50,26,40,39,0,1
6720,49,0,83,0,46,-9,34,37,2,1
6721,45,-4,86,0,44,0,42,42,0,1
6722,44,0,77,-1,44,18,33,33,0,1
6723,55,-1,78,-4,0,-12,23,78,56,4
6724,52,-2,81,8,52,0,30,30,0,1
6725,51,0,86,0,52,31,35,34,0,1
6726,53,-5,90,0,52,-30,37,39,2,1
6727,55,0,95,-1,54,-2,40,41,2,1
6728,56,0,81,-3,-4,0,25,86,62,4
6729,56,0,76,0,-14,26,20,92,72,4
6730,47,0,81,-2,46,-3,34,34,0,1
6731,45,2,92,-8,44,0,47,48,0,1
6732,37,0,78,0,16,14,42,63,22,1
6733,50,3,84,0,50,0,34,35,2,1
6734,53,0,89,5,54,0,36,35,0,1
6735,53,1,83,0,54,21,30,28,0,1
6736,53,1,81,0,52,-21,28,29,2,1
6737,57,-1,106,-1,56,0,49,49,0,1
6738,43,4,79,0,42,0,35,37,2,1
6739,44,-45,78,-6,0,0,34,78,44,3
6740,47,1,84,-1,46,0,37,38,0,1
6741,43,5,79,0,42,0,35,37,2,1
6742,54,5,83,0,54,0,28,28,0,1
6743,44,0,81,8,44,0,37,37,0,1
6744,41,0,83,3,38,-14,42,44,2,1
6745,51,0,78,0,52,10,27,26,0,1
6746,56,0,97,6,50,0,41,48,6,4
6747,51,-2,81,0,50,-7,30,32,2,1
6748,37,0,83,0,28,-18,46,54,8,1
6749,37,0,75,0,36,8,37,39,2,1
6750,55,-1,85,0,54,-2,30,31,2,1
6751,56,0,96,0,38,-3,40,57,18,4
6752,104,-2,106,0,70,0,1,36,34,5
6753,46,0,76,0,46,3,30,29,0,1
6754,37,0,76,1,36,11,39,40,2,1
6755,49,0,81,5,46,-2,33,35,2,1
6756,55,-3,98,0,46,21,42,51,8,4
6757,51,0,80,0,50,-11,29,31,2,1
6758,37,0,74,-3,34,0,37,41,4,1
6759,47,0,108,1,46,0,61,62,0,1
6760,55,0,77,0,-18,-5,21,95,74,4
6761,37,0,79,0,34,0,43,46,2,1
6762,39,4,86,0,38,0,47,48,0,1
6763,56,5,97,0,46,5,41,51,10,4
6764,101,-1,102,-3,72,-4,1,29,28,5
6765,41,-1,106,0,38,-3,65,67,2,1
6766,85,0,88,8,0,0,3,88,84,5
6767,56,0,92,-6,46,0,36,46,10,4
6768,37,0,77,-3,-12,-24,40,90,50,1
6769,55,0,83,-1,54,0,28,29,2,1
6770,56,5,89,0,56,26,33,32,0,1
6771,37,0,99,0,30,25,61,68,6,1
6772,44,-1,88,0,44,4,44,44,0,1
6773,37,0,78,0,-4,-8,41,83,42,1
6774,55,0,97,1,46,-11,41,50,8,4
6775,44,0,87,0,42,-28,43,46,2,1
6776,52,2,77,0,52,0,25,25,0,1
6777,50,0,78,6,50,0,28,29,0,1
6778,51,-5,81,-2,52,3,30,30,0,1
6779,37,0,92,0,20,24,55,71,16,1
6780,106,2,108,1,70,0,1,38,36,5
6781,40,0,77,7,38,0,38,39,2,1
6782,51,2,82,3,50,0,31,33,2,1
6783,37,0,78,0,10,-6,42,68,26,1
6784,46,0,76,2,46,0,30,30,0,1
6785,56,0,97,6,46,0,41,50,10,4
6786,37,1,104,0,24,4,66,80,14,1
6787,37,0,79,0,10,9,42,68,26,1
6788,49,1,78,0,50,2,29,29,0,1
6789,44,5,81,0,42,-21,38,40,2,1
6790,55,0,96,0,54,6,41,42,0,1
6791,55,0,97,0,46,-13,41,50,8,4
6792,44,0,80,0,42,-27,36,39,2,1
6793,45,0,89,1,44,-17,44,45,2,1
6794,54,0,88,-4,54,0,34,33,0,1
6795,53,0,90,-4,52,-5,37,38,2,1
6796,37,0,78,0,-4,30,42,83,42,1
6797,39,0,81,1,38,0,42,43,0,1
6798,41,0,88,0,38,-27,47,49,2,1
6799,42,1,88,8,42,0,46,47,2,1
6800,44,0,89,0,44,6,45,45,0,1
6801,107,2,108,4,72,1,1,36,34,5
6802,53,5,86,0,52,-2,33,34,2,1
6803,37,0,76,0,30,-6,40,45,6,1
6804,41,1,80,0,38,-26,39,41,2,1
6805,56,-1,97,0,38,1,41,58,18,4
6806,37,-2,77,0,38,11,39,38,0,1
6807,55,0,97,0,46,-15,41,50,8,4
6808,46,3,79,0,44,-10,33,35,2,1
6809,106,0,108,6,70,0,2,38,36,5
6810,52,0,87,0,52,2,35,35,0,1
6811,37,0,77,0,36,-14,39,41,2,1
6812,37,2,79,0,24,0,41,55,14,1
6813,55,0,95,6,36,-7,40,59,20,4
6814,44,-1,86,-4,44,0,42,42,0,1
6815,55,0,96,1,42,-6,41,55,14,4
6816,37,0,77,0,18,-6,41,59,18,1
6817,46,0,83,0,44,-17,37,39,2,1
6818,77,1,81,1,-40,10,4,123,118,5
6819,38,0,93,-5,38,3,56,55,0,1
6820,59,0,86,0,60,20,28,27,0,1
6821,43,-1,86,-6,44,12,42,42,0,1
6822,56,3,98,-2,42,-6,42,57,14,4
6823,54,0,81,0,54,-1,27,27,0,1
6824,46,1,83,0,46,0,36,36,0,1
6825,84,0,88,0,0,9,3,88,84,5
6826,47,-44,91,0,2,0,43,88,44,3
6827,53,-4,81,0,54,2,28,26,0,1
6828,37,0,76,0,26,22,39,50,10,1
6829,55,0,77,0,16,-25,22,62,40,4
6830,53,2,81,0,54,0,27,26,0,1
6831,49,0,81,0,50,-4,32,32,0,1
6832,39,2,79,6,38,0,39,40,0,1
6833,44,0,79,-2,44,-3,35,35,0,1
6834,37,2,79,0,-2,0,42,81,40,1
6835,44,0,82,-6,44,0,38,38,0,1
6836,55,0,82,0,-38,-26,26,121,94,4
6837,55,-2,76,0,-18,-4,21,94,74,4
6838,41,-1,77,0,38,-9,36,38,2,1
6839,56,0,77,0,24,13,22,54,32,4
6840,41,4,88,-3,38,0,48,50,2,1
6841,58,4,86,0,56,0,27,29,2,1
6842,37,0,106,-2,36,0,69,70,2,1
6843,84,0,87,-1,0,10,3,87,84,5
6844,43,0,81,0,42,-19,37,39,2,1
6845,51,0,102,0,52,11,51,50,0,1
6846,58,1,85,0,56,0,28,28,0,1
6847,55,-1,80,0,-4,6,25,85,60,4
6848,37,0,105,0,28,5,68,77,8,1
6849,48,4,86,0,46,0,38,39,2,1
6850,48,0,106,0,46,0,58,60,2,1
6851,44,3,87,-4,44,2,43,43,0,1
6852,49,0,79,3,50,1,30,30,0,1
6853,45,0,79,0,46,26,33,32,0,1
6854,53,0,79,0,54,15,26,24,0,1
6855,37,-1,77,3,36,0,40,41,0,1
6856,56,0,95,0,50,-28,40,46,6,4
6857,44,4,77,0,44,0,33,33,0,1
6858,37,-5,102,0,36,12,65,66,2,1
6859,55,0,92,0,8,-9,37,84,48,4
6860,56,0,97,-7,46,0,41,51,10,4
6861,37,0,83,-6,18,0,47,65,18,1
6862,37,2,81,0,36,-2,43,44,2,1
6863,37,-4,90,0,20,0,53,70,16,1
6864,54,0,81,-3,54,0,27,27,0,1
6865,37,0,79,-4,18,0,43,61,18,1
6866,37,0,77,8,26,-5,40,51,10,1
6867,37,-1,109,0,36,0,72,73,0,1
6868,39,0,97,-5,38,0,58,58,0,1
6869,38,-4,91,3,6,0,53,86,32,1
6870,82,0,86,0,-12,-9,3,99,96,5
6871,46,4,77,0,46,1,31,31,0,1
6872,51,5,85,0,50,-14,34,36,2,1
6873,44,1,86,3,44,5,43,42,0,1
6874,40,0,79,2,38,0,39,41,2,1
6875,45,0,78,0,44,-11,33,34,2,1
6876,46,1,80,0,46,21,34,34,0,1
6877,37,0,78,0,-6,-6,42,86,44,1
6878,56,-2,97,0,46,17,41,51,10,4
6879,37,0,81,0,12,30,45,68,24,1
6880,37,0,80,-5,26,0,43,54,10,1
6881,49,0,89,0,50,0,40,40,0,1
6882,50,1,77,2,50,0,27,28,2,1
6883,46,0,88,3,46,10,42,41,0,1
6884,38,0,102,0,34,-11,65,69,4,1
6885,37,0,82,0,-4,-28,45,87,42,1
6886,107,5,108,0,70,0,1,38,36,5
6887,56,0,98,-1,44,17,42,54,12,4
6888,43,0,76,0,42,-1,33,35,2,1
