,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
6613,7,8,9,10,11,8,10,2,4,7,9,6,6,9,7,5,15
6614,3,5,4,4,3,8,5,5,5,7,7,7,4,9,6,10,11
6615,5,11,6,8,2,0,0,7,6,0,1,4,0,8,0,8,11
6616,5,9,8,8,10,7,7,5,4,7,6,8,7,10,9,5,1
6617,1,3,2,2,0,9,6,2,5,14,6,10,0,7,0,7,9
6618,4,8,5,6,5,10,6,3,6,10,4,7,3,8,4,11,1
6619,1,3,3,2,1,6,4,1,7,7,2,9,0,7,2,8,11
6620,5,5,5,8,1,0,0,6,6,0,1,4,0,8,0,8,11
6621,6,9,8,6,7,6,8,7,4,8,7,9,2,9,7,9,15
6622,2,1,2,1,0,7,10,2,2,7,12,8,1,11,0,8,24
6623,6,11,9,8,5,6,8,6,8,7,9,10,3,9,1,8,20
6624,5,10,7,8,6,8,7,7,6,6,7,7,2,7,8,13,6
6625,5,7,5,5,2,3,10,2,7,11,11,6,1,11,2,5,24
6626,2,1,3,3,2,7,7,5,5,6,6,6,2,8,5,9,1
6627,2,1,2,1,1,7,7,7,5,6,5,7,1,8,7,10,1
6628,4,8,6,6,4,10,7,4,7,10,1,7,3,6,4,11,17
6629,4,9,5,6,5,6,10,6,4,8,6,8,2,10,7,10,5
6630,5,10,6,8,4,7,7,4,4,7,6,8,3,8,4,8,23
6631,6,9,7,7,5,7,8,3,7,10,7,8,2,8,5,6,18
6632,6,11,8,8,7,7,7,7,7,7,6,8,3,8,4,7,7
6633,4,7,5,7,3,8,7,8,6,6,7,9,3,8,5,9,16
6634,3,2,4,3,2,5,10,4,5,10,8,3,1,10,4,7,15
6635,8,14,7,8,3,6,9,2,7,10,7,6,2,10,5,6,5
6636,3,4,5,3,2,9,8,3,5,10,3,5,4,9,1,7,13
6637,2,1,2,2,1,8,7,7,4,6,6,8,3,8,3,8,16
6638,3,4,5,6,4,9,7,5,6,8,3,7,3,6,6,8,25
6639,4,6,6,4,4,7,6,7,5,5,5,5,3,8,3,8,3
6640,4,7,6,5,5,8,4,7,4,6,7,10,4,7,6,9,16
6641,5,10,7,8,6,7,9,8,5,8,5,6,3,7,7,10,7
6642,4,6,3,8,2,9,7,3,4,10,5,5,2,9,5,9,9
6643,4,4,5,3,2,5,8,5,7,10,9,8,3,9,2,5,20
6644,1,3,3,2,1,8,7,3,6,10,6,7,1,8,5,8,18
6645,2,3,3,4,2,8,8,4,2,7,8,10,2,9,4,8,16
6646,5,10,7,8,7,6,9,5,5,9,7,3,2,10,4,6,15
6647,1,4,2,3,1,7,8,0,7,13,6,8,0,8,1,7,8
6648,5,5,5,8,2,3,6,8,3,7,7,11,4,8,3,11,10
6649,4,9,5,6,5,7,7,6,6,7,6,5,3,8,3,7,3
6650,4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8,20
6651,4,4,5,3,3,4,11,3,2,9,9,8,6,11,1,7,22
6652,5,9,7,7,4,6,10,2,6,13,7,5,1,10,2,7,5
6653,4,6,6,4,3,11,6,3,8,11,3,6,3,8,3,9,3
6654,5,8,7,6,3,7,8,5,2,7,8,8,9,9,0,8,22
6655,6,10,8,7,5,8,9,2,5,9,4,6,5,9,1,7,13
6656,2,6,3,4,2,7,7,4,4,7,6,7,2,8,4,8,23
6657,5,11,8,8,4,6,11,2,4,8,12,9,3,10,2,8,21
6658,4,5,5,4,2,6,11,2,8,11,9,5,1,10,3,4,19
6659,4,9,6,7,2,10,5,4,7,15,3,9,0,7,0,8,9
6660,7,9,9,7,5,8,11,7,4,11,4,3,2,10,4,8,15
6661,6,9,6,7,4,6,8,8,5,10,8,7,4,8,4,9,14
6662,4,9,5,7,4,9,11,2,3,4,10,8,3,10,2,8,21
6663,3,4,4,5,3,8,7,7,2,5,7,9,2,9,5,10,16
6664,4,10,5,8,3,7,7,0,8,14,6,8,0,8,1,8,8
6665,3,4,6,3,3,7,7,3,6,10,6,8,3,8,3,7,7
6666,5,11,8,8,11,10,7,3,4,8,4,7,12,6,7,4,12
6667,3,4,5,3,2,8,7,1,8,11,5,8,2,8,4,10,4
6668,3,8,4,6,2,6,8,7,9,5,7,12,1,7,4,9,2
6669,3,6,5,4,4,7,10,1,4,9,6,6,4,9,2,5,5
6670,5,7,5,5,3,5,8,6,8,12,9,13,1,9,3,7,2
6671,3,6,4,4,4,7,9,4,4,7,5,8,4,7,6,9,10
6672,1,3,2,1,1,5,9,4,6,11,9,11,1,9,2,8,2
6673,3,7,5,5,3,12,3,3,2,10,1,9,2,6,2,8,0
6674,3,10,4,7,4,8,6,8,6,7,8,10,2,10,9,7,18
6675,1,0,1,0,0,2,1,6,4,0,3,4,0,8,0,8,11
6676,5,7,7,10,11,8,6,5,2,6,6,8,11,12,10,15,16
6677,5,10,6,8,4,6,8,0,7,13,7,8,0,8,1,7,8
6678,4,5,4,8,3,3,7,6,10,7,6,14,0,8,7,7,4
6679,6,11,6,6,3,7,7,4,4,7,7,6,6,12,2,8,21
6680,4,4,4,6,3,8,7,12,1,6,9,8,8,6,0,8,12
6681,5,10,6,8,7,9,7,3,5,7,6,8,7,8,6,9,1
6682,4,10,6,7,1,9,11,3,2,5,13,8,1,11,0,8,24
6683,4,7,5,5,4,5,10,3,6,10,9,5,4,10,3,7,15
6684,2,3,3,4,1,9,10,5,9,5,6,5,0,7,8,7,18
6685,5,11,8,8,12,10,8,4,2,6,7,8,11,10,4,5,22
6686,4,8,5,6,3,6,8,6,11,7,7,10,1,9,8,8,25
6687,7,10,6,5,4,8,9,3,4,11,6,5,3,9,6,7,5
6688,4,8,5,6,4,7,7,5,5,7,6,7,4,8,3,7,3
6689,3,5,6,4,3,7,8,2,10,12,6,8,1,9,5,7,25
6690,3,7,4,5,2,4,5,1,9,7,2,11,0,8,2,7,11
6691,5,6,5,4,2,3,12,5,4,11,11,7,3,10,1,8,21
6692,3,5,5,8,2,8,5,3,1,7,0,8,2,7,2,8,0
6693,12,13,9,8,4,7,9,6,4,11,4,5,5,9,5,8,15
6694,5,9,8,7,8,8,7,6,5,6,7,8,8,6,2,8,12
6695,4,6,5,4,4,6,8,5,6,7,5,7,3,7,5,8,17
6696,5,8,5,6,3,4,11,2,3,8,10,7,3,12,1,7,21
6697,2,3,3,1,1,7,7,5,5,9,7,9,2,8,4,10,6
6698,9,10,9,8,5,3,10,3,6,12,12,7,2,11,2,5,24
6699,4,5,7,4,3,7,9,3,5,11,6,6,6,8,1,7,13
6700,5,7,6,6,5,8,4,4,4,9,3,8,3,7,5,7,14
6701,3,8,5,6,5,9,7,4,5,10,5,7,2,8,5,9,1
6702,4,5,5,4,3,8,12,3,7,6,11,8,2,11,1,7,19
6703,3,6,3,4,3,4,7,5,8,7,6,13,0,8,6,9,4
6704,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8,11
6705,4,7,5,5,3,5,12,5,5,11,9,3,0,9,4,6,15
6706,4,7,6,8,5,9,9,5,4,6,6,9,3,7,8,6,9
6707,7,10,6,5,4,7,10,4,4,12,5,3,4,10,5,6,15
6708,1,0,2,1,0,5,7,7,1,7,6,11,2,8,2,11,10
6709,4,7,5,5,3,7,6,7,7,7,5,11,2,9,4,8,6
6710,4,8,4,6,2,5,8,10,8,8,7,5,3,8,4,8,3
6711,2,6,3,4,2,3,7,5,9,7,6,14,0,8,6,9,4
6712,1,0,1,0,0,7,7,10,2,7,6,8,2,8,0,8,7
6713,2,8,4,6,1,8,8,4,2,7,13,8,3,9,0,8,21
6714,3,5,5,4,5,7,8,4,4,7,6,8,6,9,7,8,1
6715,2,1,3,2,2,7,8,5,5,7,5,6,2,7,4,8,17
6716,4,3,4,5,2,7,7,4,14,9,6,8,0,8,8,8,25
6717,2,3,2,1,1,8,8,6,4,7,6,7,2,8,8,8,18
6718,6,9,6,4,3,2,8,2,3,9,11,9,7,9,1,6,22
6719,2,5,4,4,2,7,3,1,8,9,2,10,0,7,2,8,11
6720,4,7,6,5,4,6,7,1,6,10,7,10,3,8,3,8,10
6721,2,6,3,4,1,14,1,6,5,14,2,11,0,7,0,8,9
6722,4,9,5,7,4,4,8,4,8,11,10,10,2,8,4,5,4
6723,6,9,8,8,8,7,6,5,7,7,5,9,6,5,10,3,3
6724,4,9,5,7,3,4,7,5,6,11,9,14,2,8,3,8,2
6725,4,8,6,6,6,7,7,5,6,7,6,8,3,8,3,7,7
6726,5,6,7,9,10,8,9,5,2,6,7,9,9,14,10,14,16
6727,6,12,4,7,3,11,3,4,5,12,2,8,3,8,4,10,8
6728,3,8,4,6,3,5,8,6,6,9,8,14,1,9,3,10,2
6729,7,11,8,8,5,6,6,7,8,10,7,11,2,10,5,9,6
6730,4,10,6,8,3,6,11,3,4,7,12,9,2,10,1,9,21
6731,5,10,7,9,4,8,5,9,8,5,4,8,3,8,4,8,16
6732,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,8
6733,2,2,4,3,2,8,7,3,9,6,6,9,3,8,6,8,23
6734,5,6,6,5,6,9,8,4,5,7,6,8,5,10,8,11,18
6735,5,11,6,8,4,3,4,3,9,2,0,8,0,7,1,5,11
6736,2,1,2,1,1,6,10,7,2,7,5,8,2,7,4,10,17
6737,4,7,4,5,3,6,6,6,5,10,7,13,2,9,4,10,6
6738,2,5,5,4,2,10,5,4,5,14,5,11,1,6,1,7,9
6739,2,4,3,3,2,8,7,6,3,9,6,8,2,8,2,8,14
6740,4,7,6,8,6,8,5,8,4,6,5,9,4,9,6,8,16
6741,3,2,4,3,2,7,8,5,4,8,7,7,5,8,3,6,13
6742,7,9,8,7,4,2,10,3,7,12,12,7,1,11,2,5,24
6743,9,13,9,7,6,11,6,3,4,12,4,6,5,9,6,9,15
6744,4,6,4,8,5,8,10,5,1,5,8,11,2,10,5,10,16
6745,2,4,3,3,2,7,7,6,3,9,6,8,2,8,2,8,14
6746,2,4,3,3,1,10,6,2,6,12,3,8,0,7,0,7,9
6747,2,1,2,2,1,5,3,5,7,2,2,4,1,7,1,6,11
6748,1,3,2,1,1,8,7,4,8,7,6,8,2,8,5,8,23
6749,5,5,6,8,2,8,4,14,6,6,14,8,3,9,0,8,20
6750,6,9,8,7,7,9,3,7,5,7,9,7,3,8,8,3,24
6751,5,11,7,8,6,7,11,2,7,7,11,8,2,12,1,8,19
6752,5,11,5,8,5,5,7,6,4,9,9,10,2,8,4,10,6
6753,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8,8
6754,4,8,5,6,4,7,8,6,6,7,6,7,3,8,3,7,7
6755,2,3,3,5,1,12,2,9,4,13,5,13,1,6,0,8,9
6756,10,14,12,8,7,9,3,3,2,9,3,10,11,0,2,8,12
6757,3,8,5,6,4,7,8,6,5,7,6,7,5,9,1,6,13
6758,2,7,3,5,2,6,7,8,6,7,6,7,2,8,8,10,1
6759,2,4,4,3,2,6,10,1,7,8,11,8,1,11,2,7,24
6760,1,3,2,2,1,6,7,7,6,8,7,13,1,9,3,10,2
6761,5,9,6,7,3,4,8,6,9,12,9,12,1,9,3,7,2
6762,4,3,5,5,4,6,7,9,7,7,6,7,2,8,9,9,1
6763,2,3,3,1,2,8,8,3,5,9,5,7,2,7,4,10,17
6764,2,1,3,2,2,7,7,7,5,7,6,8,2,8,3,8,14
6765,4,8,5,6,4,7,8,2,9,11,7,8,1,9,6,7,25
6766,4,10,5,7,3,5,11,8,4,7,3,9,3,7,6,11,17
6767,2,5,4,3,2,7,3,1,2,6,2,8,3,5,2,8,0
6768,4,7,5,5,4,7,6,7,5,6,4,7,3,7,3,7,13
6769,4,7,4,5,3,6,7,9,7,7,6,7,2,8,9,10,1
6770,7,10,7,5,3,3,9,2,1,9,10,8,8,12,1,6,22
6771,1,1,2,1,1,6,7,4,7,6,6,10,3,8,4,9,10
6772,5,8,7,7,8,8,9,5,3,7,6,8,7,11,8,9,6
6773,0,0,1,0,0,12,4,6,3,12,4,11,0,7,0,8,9
6774,3,2,5,3,2,8,2,2,2,6,1,8,2,6,2,7,0
6775,3,8,4,6,4,7,7,13,1,7,6,8,3,8,0,8,7
6776,1,3,3,2,1,7,7,2,6,11,6,9,2,9,4,10,4
6777,4,7,6,5,7,8,8,4,4,6,8,8,8,9,5,7,20
6778,5,7,7,5,6,4,7,3,4,10,10,10,6,6,2,6,12
6779,2,1,3,2,2,6,10,4,5,10,9,5,1,9,3,7,5
6780,5,10,7,8,5,8,6,2,9,11,5,10,2,7,7,8,25
6781,3,8,3,6,4,6,6,8,6,7,7,7,2,9,6,9,1
6782,5,9,6,7,3,7,7,4,15,9,6,8,0,8,8,8,25
6783,6,7,8,10,9,7,9,4,2,7,8,7,6,11,6,5,15
6784,3,6,5,4,1,8,5,4,7,15,7,13,0,7,1,7,9
6785,6,11,10,8,5,10,7,2,9,11,1,6,4,9,4,10,23
6786,3,10,5,7,2,5,8,5,3,9,14,8,3,10,0,8,21
6787,4,8,4,6,4,6,7,9,7,6,5,6,2,8,3,8,3
6788,4,6,6,4,4,11,7,2,4,9,3,6,7,6,2,8,12
6789,5,11,6,8,6,8,8,7,5,7,5,7,2,8,9,8,18
6790,4,7,6,5,3,9,7,4,8,11,3,8,2,8,5,11,18
6791,2,6,3,4,2,4,5,1,8,6,2,10,0,7,3,6,11
6792,5,11,5,6,4,10,3,4,2,10,5,11,5,3,5,10,0
6793,7,10,9,8,9,9,7,6,5,6,7,6,11,8,4,5,12
6794,5,9,6,7,3,7,7,4,15,9,6,8,0,8,8,8,25
6795,7,11,6,6,4,8,6,5,5,6,7,8,5,7,3,7,20
6796,2,3,2,2,1,4,3,5,7,2,2,5,0,7,1,6,11
6797,10,13,9,7,4,4,9,4,7,3,3,11,5,8,2,7,13
6798,5,10,5,7,3,5,13,3,7,12,9,3,1,11,2,4,19
6799,4,8,6,6,4,6,8,4,9,11,9,9,2,9,5,5,4
6800,6,11,9,8,9,8,8,4,6,10,5,6,5,6,7,10,1
6801,2,3,4,2,1,8,6,2,8,11,5,9,1,8,5,8,25
6802,5,10,6,8,5,8,8,8,4,7,7,6,5,7,4,9,14
6803,2,3,2,2,2,6,8,4,5,7,6,7,2,7,3,9,17
6804,3,7,4,4,2,7,6,14,1,7,7,8,3,8,0,8,7
6805,5,9,6,8,3,8,5,9,7,5,4,8,3,8,4,8,16
6806,3,3,4,2,1,4,8,4,6,11,11,9,3,9,0,7,20
6807,7,8,9,7,10,7,6,5,4,7,7,9,8,10,9,7,6
6808,5,7,7,5,4,7,9,2,5,10,5,6,5,9,1,7,13
6809,4,5,6,7,3,9,8,9,8,6,7,10,3,8,4,8,14
6810,2,9,3,7,2,7,7,0,7,13,6,8,0,8,1,8,8
6811,4,6,6,4,6,8,8,4,4,6,7,8,6,10,7,6,17
6812,2,3,4,2,2,6,8,2,5,10,7,8,3,8,2,7,7
6813,4,7,5,5,2,6,7,6,10,6,6,12,1,7,4,8,2
6814,4,9,5,8,3,8,6,9,7,6,5,9,3,8,4,8,16
6815,4,8,4,6,2,3,7,8,2,7,6,11,4,8,2,11,10
6816,6,7,8,6,7,7,8,5,4,7,5,7,7,9,6,3,13
6817,5,6,6,5,6,6,7,2,5,8,7,10,3,8,7,8,23
6818,4,9,6,7,4,7,10,4,5,12,5,3,1,10,4,8,15
6819,2,8,4,6,3,13,3,4,2,11,1,8,2,6,3,9,0
6820,5,10,6,8,4,7,7,0,8,13,6,8,0,8,1,8,8
6821,6,11,9,8,7,7,8,5,7,7,5,6,3,6,6,9,17
6822,5,7,7,5,5,4,7,2,7,10,9,11,4,7,4,6,10
6823,4,11,6,8,3,8,5,5,6,14,7,12,1,6,1,7,9
6824,8,13,6,8,3,7,7,5,5,8,4,7,5,9,5,8,14
6825,3,11,4,8,5,7,7,2,5,11,5,9,4,7,2,6,9
6826,3,1,4,3,3,6,6,6,4,7,7,10,7,5,2,9,12
6827,5,9,6,8,5,8,8,8,5,6,6,10,3,8,4,9,16
6828,3,1,4,3,2,5,10,3,5,9,8,4,3,10,3,7,15
6829,4,8,5,6,4,8,7,6,7,10,4,5,3,8,3,8,3
6830,9,13,8,7,4,7,5,6,7,3,9,7,5,9,3,6,20
6831,3,4,4,3,2,5,12,3,3,9,11,7,2,11,1,8,21
6832,2,1,3,2,2,7,8,5,7,7,6,9,2,8,5,10,4
6833,4,8,5,6,3,8,6,6,7,11,6,11,2,10,4,9,6
6834,5,10,7,7,6,6,7,7,7,7,6,8,4,11,7,8,19
6835,2,3,4,2,2,7,10,4,3,11,5,3,1,9,2,8,15
6836,1,1,2,1,0,7,4,3,0,7,1,8,2,7,1,8,0
6837,2,1,3,2,2,7,7,5,7,7,5,9,2,8,5,10,4
6838,3,7,4,5,3,6,7,4,7,6,6,9,3,8,5,9,10
6839,1,3,2,2,1,7,6,5,4,7,6,10,2,9,3,9,6
6840,5,7,6,5,6,8,7,4,4,7,5,7,6,8,5,8,1
6841,0,0,1,0,0,12,4,6,3,12,5,11,0,7,0,8,9
6842,8,12,6,7,3,8,10,5,5,8,10,5,5,12,3,7,21
6843,9,14,7,8,5,8,6,5,3,9,8,10,6,8,9,10,2
6844,6,7,6,5,6,7,10,4,3,8,6,6,9,11,4,6,22
6845,7,9,6,4,2,4,12,3,7,13,8,4,2,8,3,4,19
6846,2,4,3,3,1,4,9,5,6,11,9,11,1,9,2,8,2
6847,4,9,6,7,4,4,11,3,7,11,10,5,1,10,3,5,5
6848,4,8,5,6,3,6,13,8,4,7,2,9,3,7,6,10,17
6849,3,5,4,4,2,6,11,2,7,11,9,5,1,11,3,4,19
6850,5,9,7,6,4,10,6,3,8,11,4,6,4,6,4,8,3
6851,5,8,7,6,8,7,9,5,2,7,6,7,10,9,6,10,14
6852,3,7,5,8,5,9,8,4,4,7,6,9,3,7,8,6,9
6853,8,12,7,6,3,5,9,4,6,4,4,11,5,10,2,7,13
6854,2,3,4,1,2,4,8,2,6,10,10,11,2,8,2,6,10
6855,4,7,4,5,2,5,11,1,8,11,9,5,0,10,2,4,19
6856,3,5,4,3,3,7,8,5,4,7,7,7,5,9,2,6,13
6857,1,7,1,5,1,8,7,0,8,7,6,7,0,8,3,7,8
6858,7,11,8,8,6,5,9,3,7,10,6,6,3,7,5,5,18
6859,1,1,2,2,1,5,9,4,3,9,7,4,1,10,2,7,15
6860,6,9,8,7,6,8,6,2,5,9,6,8,8,6,2,8,12
6861,5,7,7,5,3,7,10,2,7,14,5,4,2,9,4,7,5
6862,5,9,6,6,4,7,7,4,7,10,9,9,2,10,5,6,18
6863,5,11,8,8,8,9,7,5,5,6,7,5,10,8,3,5,12
6864,0,0,1,0,0,7,7,3,5,7,6,8,2,8,3,8,23
6865,4,6,6,4,6,7,7,5,3,7,6,9,3,9,8,11,5
6866,3,3,4,2,1,7,12,2,7,7,11,8,1,11,1,7,19
6867,2,2,3,4,2,8,7,5,9,6,6,8,1,8,7,8,25
6868,5,9,8,6,6,9,8,4,6,11,5,5,4,7,4,9,3
6869,4,10,4,7,2,1,14,5,4,13,10,5,0,8,2,5,5
6870,6,11,9,8,5,6,12,5,4,12,5,2,1,10,3,9,15
6871,6,10,8,8,6,8,10,5,4,11,4,3,1,10,3,8,15
6872,5,8,6,6,4,8,6,8,5,10,5,8,3,8,3,8,14
6873,5,11,6,9,6,8,7,8,5,7,6,7,2,8,9,8,18
6874,4,10,6,8,10,9,8,5,5,7,6,6,5,6,7,6,3
6875,8,13,7,7,4,9,7,3,6,12,4,5,3,8,6,11,8
6876,2,7,3,5,1,0,1,4,5,1,1,7,0,8,0,8,11
6877,6,9,7,4,4,10,6,4,5,11,2,7,5,7,3,9,10
6878,2,3,3,2,1,7,9,4,3,11,4,3,1,10,2,8,15
6879,3,4,4,5,1,7,7,4,4,7,6,8,3,8,4,8,23
6880,1,1,2,1,1,7,8,11,1,7,5,8,3,8,0,8,7
6881,3,7,4,5,3,6,8,6,6,6,9,9,3,9,0,8,20
6882,5,10,7,8,8,8,9,6,4,5,9,9,7,8,4,5,22
6883,3,3,4,4,2,7,9,14,1,7,3,8,3,8,0,8,7
6884,2,7,3,5,2,9,6,2,6,11,4,8,1,6,1,6,9
6885,7,11,9,8,7,10,6,4,7,10,3,7,2,8,6,12,1
6886,3,8,4,6,4,7,7,12,1,6,6,8,5,8,0,8,13
6887,4,1,5,2,3,8,6,6,4,7,7,8,8,6,3,6,12
6888,4,11,7,8,8,10,7,2,5,9,4,4,4,9,7,5,8
6889,5,10,5,5,3,6,9,4,3,9,7,5,5,12,2,8,21
6890,4,7,5,5,4,8,10,3,6,10,8,5,2,12,3,5,19
6891,4,10,6,7,4,8,9,2,6,13,6,5,1,10,3,9,15
6892,1,3,2,1,0,8,6,3,5,14,7,11,1,7,0,7,9
6893,3,7,4,5,2,8,7,7,7,6,6,10,2,7,5,11,6
6894,6,9,9,6,10,10,3,3,2,9,4,8,11,5,3,7,12
6895,2,6,2,4,2,3,8,5,9,8,8,13,0,8,6,9,4
6896,4,3,6,5,3,5,8,5,1,7,8,8,8,9,0,8,22
6897,4,7,7,5,5,4,8,3,4,10,10,10,5,9,2,6,12
6898,7,10,9,8,8,8,5,8,4,6,7,8,4,6,7,8,16
6899,7,10,9,8,5,9,5,3,7,6,7,4,0,9,4,7,8
6900,4,10,6,7,6,6,7,5,5,7,5,8,6,6,6,11,7
6901,3,5,4,3,2,5,12,2,8,11,9,4,1,10,2,5,19
6902,5,7,7,5,4,6,7,4,9,12,8,9,2,8,5,7,4
6903,5,6,5,8,5,8,4,6,5,10,5,10,4,7,6,7,16
6904,7,14,5,8,4,5,6,7,4,10,6,9,6,9,5,7,14
6905,3,8,4,6,4,6,7,3,7,8,6,9,0,9,9,7,25
6906,4,10,5,7,2,3,6,8,3,7,7,11,4,8,2,11,10
6907,4,9,4,6,4,8,7,12,1,6,6,7,6,8,0,9,13
6908,3,1,4,3,2,8,7,7,5,7,6,8,2,8,3,8,14
6909,4,7,5,5,2,6,7,6,7,12,8,13,2,10,3,8,2
6910,3,7,5,5,2,7,12,3,4,6,12,8,2,10,1,8,21
6911,4,7,5,5,2,8,4,14,5,6,14,8,3,9,0,8,20
6912,6,9,5,4,2,8,8,3,6,12,5,6,2,8,6,7,5
6913,3,10,5,8,4,12,3,2,2,9,2,8,2,6,2,8,0
6914,2,3,3,1,1,4,12,3,5,12,10,5,1,11,1,5,24
6915,1,1,2,1,1,5,11,7,2,10,6,4,1,9,3,8,15
6916,2,1,3,1,2,7,8,6,6,7,6,10,3,8,3,9,7
6917,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,8
6918,5,8,7,7,7,7,10,5,2,7,7,8,6,11,6,8,6
6919,6,8,6,10,6,8,6,7,4,9,6,10,4,9,7,6,16
6920,5,10,6,8,2,6,7,7,10,6,6,15,1,8,4,9,2
6921,5,8,7,6,8,6,9,4,5,6,5,9,8,7,7,10,10
6922,3,3,5,2,2,8,7,1,8,11,5,8,2,8,3,8,23
6923,5,11,5,8,3,4,10,10,4,9,6,4,2,10,4,8,15
6924,3,3,5,5,2,8,6,8,8,7,4,8,3,8,4,8,14
6925,4,11,5,8,4,6,9,4,1,8,12,8,3,9,1,8,21
6926,4,10,5,7,3,5,10,10,4,9,6,5,2,10,4,8,15
6927,8,10,11,7,7,6,7,3,7,10,8,9,3,8,3,7,7
6928,10,13,10,8,5,10,11,7,4,4,6,9,8,12,3,7,12
6929,4,9,5,8,5,8,8,7,4,5,9,9,2,9,4,9,16
6930,8,11,9,8,6,4,8,6,8,9,7,9,7,9,6,1,20
6931,4,10,5,8,6,7,6,10,0,7,8,8,7,5,0,8,12
6932,3,5,4,6,4,9,9,5,6,7,5,8,3,10,8,9,9
6933,6,9,6,7,5,7,7,7,5,10,6,10,5,8,4,6,14
6934,5,9,6,7,2,9,11,2,2,6,12,8,1,11,0,8,24
6935,3,9,5,6,5,8,7,6,6,7,6,5,2,8,6,9,1
6936,4,9,3,4,2,11,5,4,1,8,4,9,4,6,4,9,0
6937,4,8,4,6,1,0,0,6,6,0,1,4,0,8,0,8,11
6938,5,11,6,8,3,5,7,11,9,7,7,5,3,8,4,8,3
6939,4,7,6,5,4,7,9,8,5,6,8,10,3,8,3,8,14
6940,3,7,4,5,4,7,7,5,8,6,5,10,2,8,5,9,4
6941,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,8
6942,1,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,8
6943,4,9,4,6,2,3,8,7,2,7,5,11,3,8,3,10,10
6944,4,8,5,6,5,8,5,7,4,7,6,8,4,7,6,10,17
6945,1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9,1
6946,3,9,4,6,2,5,10,8,4,7,4,9,3,7,6,11,17
6947,4,6,4,8,4,6,7,10,7,7,6,7,3,8,9,10,1
6948,9,15,6,9,5,4,8,6,4,10,8,9,5,10,5,8,14
6949,5,11,7,8,7,8,11,3,6,6,11,8,3,12,1,8,19
6950,5,9,6,5,3,3,9,3,6,9,8,11,4,7,3,6,10
6951,7,11,6,6,4,8,8,5,5,9,4,9,7,5,6,11,17
6952,1,0,2,0,1,8,7,5,5,6,6,9,1,7,5,10,6
6953,2,1,2,1,0,6,7,6,9,7,6,14,0,8,4,10,2
6954,3,7,4,5,3,8,7,1,6,11,5,8,0,7,1,6,9
6955,5,4,5,7,3,5,6,10,9,5,4,5,3,8,4,8,3
6956,2,3,4,4,1,8,10,2,2,6,13,8,2,11,0,8,24
6957,5,11,6,8,3,8,8,6,10,5,6,6,0,8,9,7,18
6958,4,11,4,8,3,6,9,10,5,7,6,8,3,8,6,11,17
6959,3,6,5,4,6,9,8,4,5,7,6,6,4,8,8,5,3
6960,3,5,4,3,3,7,9,5,5,7,6,6,5,9,2,6,13
6961,7,9,8,7,5,4,8,5,8,10,9,9,3,9,2,6,20
6962,5,9,4,4,2,9,9,5,4,5,10,6,4,11,3,5,21
6963,9,9,12,8,13,8,8,4,4,7,6,7,12,9,7,3,12
6964,3,11,5,8,1,9,15,0,6,6,11,8,0,8,0,8,19
6965,3,8,4,6,3,4,4,4,7,2,1,7,1,6,1,6,11
6966,3,7,5,5,3,9,7,4,6,10,5,6,2,8,6,9,1
6967,9,14,7,8,5,7,9,5,5,10,6,10,3,8,7,10,4
6968,5,10,6,8,4,7,6,7,7,11,6,12,3,10,5,8,6
6969,5,9,4,4,2,6,10,3,5,12,6,5,2,8,5,6,5
6970,5,8,5,6,3,3,10,2,7,11,11,6,1,11,2,5,24
6971,4,6,6,9,7,9,10,6,3,7,7,7,6,11,6,5,24
6972,7,10,9,7,7,9,6,4,7,9,5,6,2,8,7,10,1
6973,2,9,2,7,2,7,7,0,8,7,6,8,0,8,3,8,8
6974,2,1,3,1,2,7,7,4,5,6,5,7,2,6,4,8,17
6975,7,10,5,5,2,9,2,3,4,9,2,9,3,6,5,10,18
6976,5,11,6,8,7,6,8,9,5,6,5,8,2,8,8,9,17
6977,5,11,7,9,3,7,6,8,9,6,6,10,1,8,6,11,6
6978,2,6,4,4,3,6,7,5,5,6,5,7,3,7,5,8,17
6979,3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,13
6980,5,11,8,8,4,11,5,2,8,10,0,7,3,8,4,10,23
6981,5,9,5,7,4,4,8,5,6,11,9,14,2,9,3,7,2
6982,2,7,3,5,2,7,9,0,6,13,6,7,0,8,1,7,8
6983,4,10,7,8,8,10,6,2,4,8,4,4,3,8,5,7,8
6984,3,3,5,2,3,7,6,3,4,9,7,9,7,5,1,8,12
6985,7,11,10,9,15,8,8,6,2,7,7,8,14,10,5,8,22
6986,2,1,3,1,0,7,11,3,1,7,12,8,1,11,0,8,24
6987,3,8,4,6,3,7,8,8,7,8,5,7,2,7,9,8,18
6988,4,8,5,6,4,8,8,5,7,6,4,7,3,6,5,8,17
6989,2,5,3,4,3,7,7,5,5,6,6,6,2,8,5,9,1
